year,region_name,type_name,region_rolled_up,type_rolled_up,transaction_count,nominal_median_price,nominal_mean_price,real_median_price,cpih_index
1995,East Midlands,Detached,0,0,22405,70000,79970,145045,66.6
1995,East Midlands,Flat / Maisonette,0,0,1868,31000,34210,64234,66.6
1995,East Midlands,Semi-detached,0,0,23629,43000,45198,89099,66.6
1995,East Midlands,Terraced,0,0,16523,33500,35171,69414,66.6
1995,East of England,Detached,0,0,28225,87000,103977,180270,66.6
1995,East of England,Flat / Maisonette,0,0,11309,39000,42422,80811,66.6
1995,East of England,Semi-detached,0,0,27529,56000,61907,116036,66.6
1995,East of England,Terraced,0,0,25873,47400,51490,98216,66.6
1995,London,Detached,0,0,5574,156000,202794,323243,66.6
1995,London,Flat / Maisonette,0,0,46418,59995,80203,124314,66.6
1995,London,Semi-detached,0,0,20163,88000,108906,182342,66.6
1995,London,Terraced,0,0,36194,72000,98820,149189,66.6
1995,North East,Detached,0,0,5958,76950,86518,159446,66.6
1995,North East,Flat / Maisonette,0,0,3385,30000,33754,62162,66.6
1995,North East,Semi-detached,0,0,10998,47000,48689,97387,66.6
1995,North East,Terraced,0,0,12123,33000,36358,68378,66.6
1995,North West,Detached,0,0,18461,82500,94431,170946,66.6
1995,North West,Flat / Maisonette,0,0,5359,38950,43567,80707,66.6
1995,North West,Semi-detached,0,0,34463,49000,51488,101532,66.6
1995,North West,Terraced,0,0,34977,32950,34494,68275,66.6
1995,South East,Detached,0,0,41115,115000,134667,238288,66.6
1995,South East,Flat / Maisonette,0,0,22563,43000,47671,89099,66.6
1995,South East,Semi-detached,0,0,40576,66950,72182,138725,66.6
1995,South East,Terraced,0,0,38071,54000,57774,111892,66.6
1995,South West,Detached,0,0,26014,84995,97245,176116,66.6
1995,South West,Flat / Maisonette,0,0,9891,38999,46407,80809,66.6
1995,South West,Semi-detached,0,0,21872,54500,58138,112928,66.6
1995,South West,Terraced,0,0,25284,45000,48288,93243,66.6
1995,Wales,Detached,0,0,9253,69000,75057,142973,66.6
1995,Wales,Flat / Maisonette,0,0,1427,36500,39993,75631,66.6
1995,Wales,Semi-detached,0,0,10934,45000,47409,93243,66.6
1995,Wales,Terraced,0,0,11891,35000,36336,72523,66.6
1995,West Midlands,Detached,0,0,18679,84500,96947,175090,66.6
1995,West Midlands,Flat / Maisonette,0,0,4894,36972,39763,76610,66.6
1995,West Midlands,Semi-detached,0,0,26428,49000,51563,101532,66.6
1995,West Midlands,Terraced,0,0,21473,38950,40653,80707,66.6
1995,Yorkshire and The Humber,Detached,0,0,16085,78500,87941,162658,66.6
1995,Yorkshire and The Humber,Flat / Maisonette,0,0,3066,38500,42570,79775,66.6
1995,Yorkshire and The Humber,Semi-detached,0,0,25620,47950,49708,99356,66.6
1995,Yorkshire and The Humber,Terraced,0,0,26189,34500,36622,71486,66.6
1995,East Midlands,All types,0,1,64425,46000,54400,95315,66.6
1995,East of England,All types,0,1,92936,57500,69413,119144,66.6
1995,London,All types,0,1,108349,73000,98070,151261,66.6
1995,North East,All types,0,1,32464,42950,49469,88995,66.6
1995,North West,All types,0,1,93260,45200,53160,93658,66.6
1995,South East,All types,0,1,142325,65000,82493,134685,66.6
1995,South West,All types,0,1,83061,55000,65991,113964,66.6
1995,Wales,All types,0,1,33505,44500,50799,92207,66.6
1995,West Midlands,All types,0,1,71474,49500,59338,102568,66.6
1995,Yorkshire and The Humber,All types,0,1,70960,45600,53236,94486,66.6
1995,All regions,Detached,1,0,191959,86500,104837,179234,66.6
1995,All regions,Flat / Maisonette,1,0,110346,46000,59307,95315,66.6
1995,All regions,Semi-detached,1,0,242284,53000,60419,109820,66.6
1995,All regions,Terraced,1,0,248697,43000,51576,89099,66.6
1995,All regions,All types,1,1,793286,55000,68240,113964,66.6
1996,East Midlands,Detached,0,0,28315,72500,82240,146058,68.5
1996,East Midlands,Flat / Maisonette,0,0,2128,31500,35368,63460,68.5
1996,East Midlands,Semi-detached,0,0,27200,43950,45759,88542,68.5
1996,East Midlands,Terraced,0,0,18893,33750,35545,67993,68.5
1996,East of England,Detached,0,0,36005,89000,106715,179299,68.5
1996,East of England,Flat / Maisonette,0,0,13169,38000,42360,76555,68.5
1996,East of England,Semi-detached,0,0,32912,57000,63613,114832,68.5
1996,East of England,Terraced,0,0,32431,48000,52595,96701,68.5
1996,London,Detached,0,0,7376,165000,217827,332409,68.5
1996,London,Flat / Maisonette,0,0,57841,64500,88802,129942,68.5
1996,London,Semi-detached,0,0,25013,92000,113836,185343,68.5
1996,London,Terraced,0,0,44733,75000,104592,151095,68.5
1996,North East,Detached,0,0,7439,78500,87999,158146,68.5
1996,North East,Flat / Maisonette,0,0,3738,31000,35372,62453,68.5
1996,North East,Semi-detached,0,0,12967,48000,49602,96701,68.5
1996,North East,Terraced,0,0,13302,33000,37365,66482,68.5
1996,North West,Detached,0,0,21915,84500,97170,170234,68.5
1996,North West,Flat / Maisonette,0,0,6372,39500,45958,79577,68.5
1996,North West,Semi-detached,0,0,40228,49950,52346,100629,68.5
1996,North West,Terraced,0,0,37873,32995,34865,66472,68.5
1996,South East,Detached,0,0,53293,118700,139706,239133,68.5
1996,South East,Flat / Maisonette,0,0,26847,43500,48840,87635,68.5
1996,South East,Semi-detached,0,0,49631,69000,74709,139007,68.5
1996,South East,Terraced,0,0,47595,55500,59909,111810,68.5
1996,South West,Detached,0,0,35330,87000,99941,175270,68.5
1996,South West,Flat / Maisonette,0,0,12231,40000,48059,80584,68.5
1996,South West,Semi-detached,0,0,27048,55500,59672,111810,68.5
1996,South West,Terraced,0,0,32141,45000,48970,90657,68.5
1996,Wales,Detached,0,0,11990,70500,76813,142029,68.5
1996,Wales,Flat / Maisonette,0,0,1603,38950,41272,78469,68.5
1996,Wales,Semi-detached,0,0,13332,45500,47582,91664,68.5
1996,Wales,Terraced,0,0,14117,35950,37221,72425,68.5
1996,West Midlands,Detached,0,0,23513,86000,98457,173255,68.5
1996,West Midlands,Flat / Maisonette,0,0,5681,37000,41283,74540,68.5
1996,West Midlands,Semi-detached,0,0,31098,50000,52937,100730,68.5
1996,West Midlands,Terraced,0,0,24523,39000,41198,78569,68.5
1996,Yorkshire and The Humber,Detached,0,0,19260,80000,90867,161168,68.5
1996,Yorkshire and The Humber,Flat / Maisonette,0,0,3425,39000,43653,78569,68.5
1996,Yorkshire and The Humber,Semi-detached,0,0,29488,48000,50221,96701,68.5
1996,Yorkshire and The Humber,Terraced,0,0,28241,34500,36822,69504,68.5
1996,East Midlands,All types,0,1,76536,47500,56445,95693,68.5
1996,East of England,All types,0,1,114517,58995,71600,118851,68.5
1996,London,All types,0,1,134963,77000,105727,155124,68.5
1996,North East,All types,0,1,37446,45000,51463,90657,68.5
1996,North West,All types,0,1,106388,46950,54974,94585,68.5
1996,South East,All types,0,1,177366,68500,86351,138000,68.5
1996,South West,All types,0,1,106750,57500,68447,115839,68.5
1996,Wales,All types,0,1,41042,45500,52312,91664,68.5
1996,West Midlands,All types,0,1,84815,51000,61382,102745,68.5
1996,Yorkshire and The Humber,All types,0,1,80414,47000,54971,94686,68.5
1996,All regions,Detached,1,0,244629,89500,108515,180307,68.5
1996,All regions,Flat / Maisonette,1,0,133233,48000,64263,96701,68.5
1996,All regions,Semi-detached,1,0,289016,54500,62391,109796,68.5
1996,All regions,Terraced,1,0,293945,44500,54024,89650,68.5
1996,All regions,All types,1,1,960823,57000,71834,114832,68.5
1997,East Midlands,Detached,0,0,32519,77000,87418,151800,70.0
1997,East Midlands,Flat / Maisonette,0,0,2523,33500,38851,66043,70.0
1997,East Midlands,Semi-detached,0,0,29869,46000,48500,90686,70.0
1997,East Midlands,Terraced,0,0,21344,35500,38168,69986,70.0
1997,East of England,Detached,0,0,40778,97000,117223,191229,70.0
1997,East of England,Flat / Maisonette,0,0,16054,42000,47540,82800,70.0
1997,East of England,Semi-detached,0,0,36712,61500,69631,121243,70.0
1997,East of England,Terraced,0,0,37561,52000,58151,102514,70.0
1997,London,Detached,0,0,7639,187500,247569,369643,70.0
1997,London,Flat / Maisonette,0,0,74245,72000,101347,141943,70.0
1997,London,Semi-detached,0,0,26320,106000,133220,208971,70.0
1997,London,Terraced,0,0,49144,85000,121408,167571,70.0
1997,North East,Detached,0,0,8171,82000,92433,161657,70.0
1997,North East,Flat / Maisonette,0,0,4244,33500,38866,66043,70.0
1997,North East,Semi-detached,0,0,14266,49950,51851,98473,70.0
1997,North East,Terraced,0,0,14152,35000,39664,69000,70.0
1997,North West,Detached,0,0,25773,89000,103926,175457,70.0
1997,North West,Flat / Maisonette,0,0,7055,41000,47994,80829,70.0
1997,North West,Semi-detached,0,0,44360,52000,55337,102514,70.0
1997,North West,Terraced,0,0,41820,34000,36620,67029,70.0
1997,South East,Detached,0,0,57030,131000,157021,258257,70.0
1997,South East,Flat / Maisonette,0,0,35297,48000,53630,94629,70.0
1997,South East,Semi-detached,0,0,54479,76500,83555,150814,70.0
1997,South East,Terraced,0,0,55479,60000,66967,118286,70.0
1997,South West,Detached,0,0,39890,95000,110887,187286,70.0
1997,South West,Flat / Maisonette,0,0,15029,43000,52040,84771,70.0
1997,South West,Semi-detached,0,0,30407,59775,64557,117842,70.0
1997,South West,Terraced,0,0,38015,48000,53463,94629,70.0
1997,Wales,Detached,0,0,13944,75000,81513,147857,70.0
1997,Wales,Flat / Maisonette,0,0,2088,39500,44012,77871,70.0
1997,Wales,Semi-detached,0,0,14722,47500,50623,93643,70.0
1997,Wales,Terraced,0,0,16463,37000,39448,72943,70.0
1997,West Midlands,Detached,0,0,26072,92000,106880,181371,70.0
1997,West Midlands,Flat / Maisonette,0,0,6724,38500,43197,75900,70.0
1997,West Midlands,Semi-detached,0,0,33827,53000,56520,104486,70.0
1997,West Midlands,Terraced,0,0,27221,41000,44031,80829,70.0
1997,Yorkshire and The Humber,Detached,0,0,22117,83000,94811,163629,70.0
1997,Yorkshire and The Humber,Flat / Maisonette,0,0,4032,40000,45930,78857,70.0
1997,Yorkshire and The Humber,Semi-detached,0,0,32245,49500,52268,97586,70.0
1997,Yorkshire and The Humber,Terraced,0,0,30374,35950,38544,70873,70.0
1997,East Midlands,All types,0,1,86255,50000,60333,98571,70.0
1997,East of England,All types,0,1,131105,63750,78440,125679,70.0
1997,London,All types,0,1,157348,86000,120043,169543,70.0
1997,North East,All types,0,1,40833,47000,54398,92657,70.0
1997,North West,All types,0,1,119008,49500,58847,97586,70.0
1997,South East,All types,0,1,202285,74950,94496,147759,70.0
1997,South West,All types,0,1,123341,60000,74596,118286,70.0
1997,Wales,All types,0,1,47217,48000,55557,94629,70.0
1997,West Midlands,All types,0,1,93844,54500,65934,107443,70.0
1997,Yorkshire and The Humber,All types,0,1,88768,49000,57884,96600,70.0
1997,All regions,Detached,1,0,274157,95000,118097,187286,70.0
1997,All regions,Flat / Maisonette,1,0,167543,53000,72573,104486,70.0
1997,All regions,Semi-detached,1,0,317309,58000,67979,114343,70.0
1997,All regions,Terraced,1,0,331699,47950,59809,94530,70.0
1997,All regions,All types,1,1,1090708,60000,78797,118286,70.0
1998,East Midlands,Detached,0,0,31510,81950,94411,158613,71.3
1998,East Midlands,Flat / Maisonette,0,0,2595,35000,42248,67742,71.3
1998,East Midlands,Semi-detached,0,0,29290,48000,51371,92903,71.3
1998,East Midlands,Terraced,0,0,21426,37000,40565,71613,71.3
1998,East of England,Detached,0,0,37516,110000,131055,212903,71.3
1998,East of England,Flat / Maisonette,0,0,16070,45500,50478,88065,71.3
1998,East of England,Semi-detached,0,0,34930,67250,76813,130161,71.3
1998,East of England,Terraced,0,0,36117,57000,64677,110323,71.3
1998,London,Detached,0,0,6354,218000,302783,421935,71.3
1998,London,Flat / Maisonette,0,0,73114,81000,115025,156774,71.3
1998,London,Semi-detached,0,0,23052,123500,151470,239032,71.3
1998,London,Terraced,0,0,46049,96000,136154,185806,71.3
1998,North East,Detached,0,0,8570,83995,94737,162571,71.3
1998,North East,Flat / Maisonette,0,0,4454,35000,41319,67742,71.3
1998,North East,Semi-detached,0,0,14082,50000,53448,96774,71.3
1998,North East,Terraced,0,0,14585,35000,40527,67742,71.3
1998,North West,Detached,0,0,25934,92000,108159,178065,71.3
1998,North West,Flat / Maisonette,0,0,7296,44000,51671,85161,71.3
1998,North West,Semi-detached,0,0,43916,53500,57020,103548,71.3
1998,North West,Terraced,0,0,41726,34500,37730,66774,71.3
1998,South East,Detached,0,0,51067,149000,179495,288387,71.3
1998,South East,Flat / Maisonette,0,0,34806,53000,60542,102581,71.3
1998,South East,Semi-detached,0,0,50614,86000,95372,166452,71.3
1998,South East,Terraced,0,0,52204,68000,75866,131613,71.3
1998,South West,Detached,0,0,36583,105000,121909,203226,71.3
1998,South West,Flat / Maisonette,0,0,15485,46000,57304,89032,71.3
1998,South West,Semi-detached,0,0,29165,65000,70941,125806,71.3
1998,South West,Terraced,0,0,36966,52000,58122,100645,71.3
1998,Wales,Detached,0,0,13460,79000,86535,152903,71.3
1998,Wales,Flat / Maisonette,0,0,2012,40500,46448,78387,71.3
1998,Wales,Semi-detached,0,0,13355,49000,52114,94839,71.3
1998,Wales,Terraced,0,0,15683,37500,40652,72581,71.3
1998,West Midlands,Detached,0,0,24532,98950,116166,191516,71.3
1998,West Midlands,Flat / Maisonette,0,0,6716,40000,46280,77419,71.3
1998,West Midlands,Semi-detached,0,0,32354,55700,60157,107806,71.3
1998,West Midlands,Terraced,0,0,26857,43000,46880,83226,71.3
1998,Yorkshire and The Humber,Detached,0,0,21707,85000,98455,164516,71.3
1998,Yorkshire and The Humber,Flat / Maisonette,0,0,4241,43000,48112,83226,71.3
1998,Yorkshire and The Humber,Semi-detached,0,0,31484,50000,53287,96774,71.3
1998,Yorkshire and The Humber,Terraced,0,0,29788,36000,39527,69677,71.3
1998,East Midlands,All types,0,1,84821,53500,64351,103548,71.3
1998,East of England,All types,0,1,124633,69000,86228,133548,71.3
1998,London,All types,0,1,148569,96999,135259,187740,71.3
1998,North East,All types,0,1,41691,48500,56119,93871,71.3
1998,North West,All types,0,1,118872,50500,61078,97742,71.3
1998,South East,All types,0,1,188691,83000,106318,160645,71.3
1998,South West,All types,0,1,118199,66500,80920,128710,71.3
1998,Wales,All types,0,1,44510,49950,58228,96677,71.3
1998,West Midlands,All types,0,1,90459,57000,70374,110323,71.3
1998,Yorkshire and The Humber,All types,0,1,87220,50000,59577,96774,71.3
1998,All regions,Detached,1,0,257465,103950,129136,201194,71.3
1998,All regions,Flat / Maisonette,1,0,167015,59000,80973,114194,71.3
1998,All regions,Semi-detached,1,0,302325,59999,73294,116127,71.3
1998,All regions,Terraced,1,0,321531,50490,64797,97723,71.3
1998,All regions,All types,1,1,1048336,65000,85626,125806,71.3
1999,East Midlands,Detached,0,0,37148,87000,101589,165372,72.6
1999,East Midlands,Flat / Maisonette,0,0,2857,38000,47455,72231,72.6
1999,East Midlands,Semi-detached,0,0,32699,50995,54497,96933,72.6
1999,East Midlands,Terraced,0,0,24129,39750,44182,75558,72.6
1999,East of England,Detached,0,0,43856,120000,143934,228099,72.6
1999,East of England,Flat / Maisonette,0,0,18736,51000,57739,96942,72.6
1999,East of England,Semi-detached,0,0,40982,74238,84845,141113,72.6
1999,East of England,Terraced,0,0,41294,62000,70893,117851,72.6
1999,London,Detached,0,0,7787,245000,336994,465702,72.6
1999,London,Flat / Maisonette,0,0,84444,98000,134933,186281,72.6
1999,London,Semi-detached,0,0,27349,139000,174894,264215,72.6
1999,London,Terraced,0,0,52471,115000,161550,218595,72.6
1999,North East,Detached,0,0,9538,88000,101137,167273,72.6
1999,North East,Flat / Maisonette,0,0,4768,36970,44171,70274,72.6
1999,North East,Semi-detached,0,0,14764,52500,55165,99793,72.6
1999,North East,Terraced,0,0,15156,36000,42775,68430,72.6
1999,North West,Detached,0,0,29155,98100,117222,186471,72.6
1999,North West,Flat / Maisonette,0,0,8864,47450,57941,90194,72.6
1999,North West,Semi-detached,0,0,48053,55950,60707,106351,72.6
1999,North West,Terraced,0,0,44886,35950,40116,68335,72.6
1999,South East,Detached,0,0,60297,164000,200616,311736,72.6
1999,South East,Flat / Maisonette,0,0,39411,59950,69280,113955,72.6
1999,South East,Semi-detached,0,0,57237,95000,106269,180579,72.6
1999,South East,Terraced,0,0,59540,75000,84499,142562,72.6
1999,South West,Detached,0,0,42963,117950,135473,224202,72.6
1999,South West,Flat / Maisonette,0,0,18695,52000,65168,98843,72.6
1999,South West,Semi-detached,0,0,32627,71500,78829,135909,72.6
1999,South West,Terraced,0,0,42515,58000,65262,110248,72.6
1999,Wales,Detached,0,0,15412,83000,92450,157769,72.6
1999,Wales,Flat / Maisonette,0,0,2225,44000,51629,83636,72.6
1999,Wales,Semi-detached,0,0,14249,52000,55288,98843,72.6
1999,Wales,Terraced,0,0,17071,39000,42858,74132,72.6
1999,West Midlands,Detached,0,0,28859,110000,126439,209091,72.6
1999,West Midlands,Flat / Maisonette,0,0,7862,42500,51359,80785,72.6
1999,West Midlands,Semi-detached,0,0,35919,59500,64973,113099,72.6
1999,West Midlands,Terraced,0,0,30419,46000,50485,87438,72.6
1999,Yorkshire and The Humber,Detached,0,0,25682,89500,104089,170124,72.6
1999,Yorkshire and The Humber,Flat / Maisonette,0,0,4754,46500,54336,88388,72.6
1999,Yorkshire and The Humber,Semi-detached,0,0,34899,52000,55747,98843,72.6
1999,Yorkshire and The Humber,Terraced,0,0,32354,38000,42319,72231,72.6
1999,East Midlands,All types,0,1,96833,57500,69785,109298,72.6
1999,East of England,All types,0,1,144868,76000,95250,144463,72.6
1999,London,All types,0,1,172051,118000,158548,224298,72.6
1999,North East,All types,0,1,44226,51000,59648,96942,72.6
1999,North West,All types,0,1,130958,54000,66044,102645,72.6
1999,South East,All types,0,1,216485,92500,119826,175826,72.6
1999,South West,All types,0,1,136800,74000,90535,140661,72.6
1999,Wales,All types,0,1,48957,53500,62486,101694,72.6
1999,West Midlands,All types,0,1,103059,60000,76870,114050,72.6
1999,Yorkshire and The Humber,All types,0,1,97689,53000,63940,100744,72.6
1999,All regions,Detached,1,0,300972,115000,142220,218595,72.6
1999,All regions,Flat / Maisonette,1,0,192862,67500,93800,128306,72.6
1999,All regions,Semi-detached,1,0,338860,66000,81173,125455,72.6
1999,All regions,Terraced,1,0,359934,56000,73261,106446,72.6
1999,All regions,All types,1,1,1192628,73000,96233,138760,72.6
2000,East Midlands,Detached,0,0,34913,97000,114126,182371,73.4
2000,East Midlands,Flat / Maisonette,0,0,3347,43000,54235,80845,73.4
2000,East Midlands,Semi-detached,0,0,31747,55500,60254,104346,73.4
2000,East Midlands,Terraced,0,0,25828,43000,47954,80845,73.4
2000,East of England,Detached,0,0,36856,140000,169728,263215,73.4
2000,East of England,Flat / Maisonette,0,0,18937,59950,68078,112713,73.4
2000,East of England,Semi-detached,0,0,35759,85250,99241,160279,73.4
2000,East of England,Terraced,0,0,37812,72000,81624,135368,73.4
2000,London,Detached,0,0,6244,295000,401441,554632,73.4
2000,London,Flat / Maisonette,0,0,78438,121000,162309,227493,73.4
2000,London,Semi-detached,0,0,22308,165000,207186,310218,73.4
2000,London,Terraced,0,0,45268,135000,196629,253815,73.4
2000,North East,Detached,0,0,9957,92500,107980,173910,73.4
2000,North East,Flat / Maisonette,0,0,5354,36500,46002,68624,73.4
2000,North East,Semi-detached,0,0,15371,54000,57230,101526,73.4
2000,North East,Terraced,0,0,16185,36100,43739,67872,73.4
2000,North West,Detached,0,0,28349,109000,127854,204932,73.4
2000,North West,Flat / Maisonette,0,0,10031,54000,66530,101526,73.4
2000,North West,Semi-detached,0,0,47998,59500,65481,111866,73.4
2000,North West,Terraced,0,0,48661,36995,42572,69555,73.4
2000,South East,Detached,0,0,49773,193000,241116,362861,73.4
2000,South East,Flat / Maisonette,0,0,38138,72500,83191,136308,73.4
2000,South East,Semi-detached,0,0,49275,117800,127471,221477,73.4
2000,South East,Terraced,0,0,52905,89950,101144,169116,73.4
2000,South West,Detached,0,0,36649,137000,160773,257575,73.4
2000,South West,Flat / Maisonette,0,0,17793,59000,73383,110926,73.4
2000,South West,Semi-detached,0,0,28835,83250,92295,156519,73.4
2000,South West,Terraced,0,0,38904,68500,76801,128787,73.4
2000,Wales,Detached,0,0,16892,89500,101108,168270,73.4
2000,Wales,Flat / Maisonette,0,0,2645,49000,56238,92125,73.4
2000,Wales,Semi-detached,0,0,15316,54000,58987,101526,73.4
2000,Wales,Terraced,0,0,18919,40000,45957,75204,73.4
2000,West Midlands,Detached,0,0,26302,124000,142401,233134,73.4
2000,West Midlands,Flat / Maisonette,0,0,8268,47500,58114,89305,73.4
2000,West Midlands,Semi-detached,0,0,35106,65000,71557,122207,73.4
2000,West Midlands,Terraced,0,0,30903,50000,55901,94005,73.4
2000,Yorkshire and The Humber,Detached,0,0,26303,95000,111330,178610,73.4
2000,Yorkshire and The Humber,Flat / Maisonette,0,0,5591,52000,63894,97766,73.4
2000,Yorkshire and The Humber,Semi-detached,0,0,34744,54500,59567,102466,73.4
2000,Yorkshire and The Humber,Terraced,0,0,33730,39000,44947,73324,73.4
2000,East Midlands,All types,0,1,95835,61664,76354,115935,73.4
2000,East of England,All types,0,1,129364,86666,109612,162942,73.4
2000,London,All types,0,1,152258,138000,188895,259455,73.4
2000,North East,All types,0,1,46867,52000,62070,97766,73.4
2000,North West,All types,0,1,135039,56995,70398,107157,73.4
2000,South East,All types,0,1,190091,112000,141016,210572,73.4
2000,South West,All types,0,1,122181,85000,105148,159809,73.4
2000,Wales,All types,0,1,53772,57000,67499,107166,73.4
2000,West Midlands,All types,0,1,100579,67000,84168,125967,73.4
2000,Yorkshire and The Humber,All types,0,1,100368,56000,68460,105286,73.4
2000,All regions,Detached,1,0,272613,127000,160620,238774,73.4
2000,All regions,Flat / Maisonette,1,0,188773,79000,109173,148529,73.4
2000,All regions,Semi-detached,1,0,316550,72000,90169,135368,73.4
2000,All regions,Terraced,1,0,349255,60000,81518,112807,73.4
2000,All regions,All types,1,1,1127191,80000,107710,150409,73.4
2001,East Midlands,Detached,0,0,37927,112500,127973,208110,74.6
2001,East Midlands,Flat / Maisonette,0,0,4447,52000,65609,96193,74.6
2001,East Midlands,Semi-detached,0,0,35210,62000,67581,114692,74.6
2001,East Midlands,Terraced,0,0,28973,48000,53604,88794,74.6
2001,East of England,Detached,0,0,41649,155000,189262,286729,74.6
2001,East of England,Flat / Maisonette,0,0,20351,67000,76631,123941,74.6
2001,East of England,Semi-detached,0,0,39881,99995,114108,184977,74.6
2001,East of England,Terraced,0,0,42451,82995,93904,153530,74.6
2001,London,Detached,0,0,6846,310000,422110,573458,74.6
2001,London,Flat / Maisonette,0,0,80408,136500,177930,252507,74.6
2001,London,Semi-detached,0,0,26073,182000,226632,336676,74.6
2001,London,Terraced,0,0,52238,150000,207337,277480,74.6
2001,North East,Detached,0,0,10962,99950,117337,184894,74.6
2001,North East,Flat / Maisonette,0,0,6115,39950,51766,73902,74.6
2001,North East,Semi-detached,0,0,16724,57500,61526,106367,74.6
2001,North East,Terraced,0,0,19062,37750,46490,69832,74.6
2001,North West,Detached,0,0,29776,119995,143166,221975,74.6
2001,North West,Flat / Maisonette,0,0,11309,60000,75296,110992,74.6
2001,North West,Semi-detached,0,0,51571,65000,72439,120241,74.6
2001,North West,Terraced,0,0,53298,39000,46264,72145,74.6
2001,South East,Detached,0,0,54324,216500,263066,400496,74.6
2001,South East,Flat / Maisonette,0,0,41222,84500,96858,156314,74.6
2001,South East,Semi-detached,0,0,56201,130000,142334,240483,74.6
2001,South East,Terraced,0,0,59668,102500,114076,189611,74.6
2001,South West,Detached,0,0,40091,153000,179034,283029,74.6
2001,South West,Flat / Maisonette,0,0,19905,69500,85503,128566,74.6
2001,South West,Semi-detached,0,0,32140,94000,105595,173887,74.6
2001,South West,Terraced,0,0,42576,78000,88413,144290,74.6
2001,Wales,Detached,0,0,18103,97995,112160,181278,74.6
2001,Wales,Flat / Maisonette,0,0,3192,57000,67313,105442,74.6
2001,Wales,Semi-detached,0,0,17090,58225,63895,107708,74.6
2001,Wales,Terraced,0,0,21330,43950,50269,81302,74.6
2001,West Midlands,Detached,0,0,28066,138000,159380,255282,74.6
2001,West Midlands,Flat / Maisonette,0,0,9891,57000,70875,105442,74.6
2001,West Midlands,Semi-detached,0,0,37008,73000,80821,135040,74.6
2001,West Midlands,Terraced,0,0,33945,56300,62211,104147,74.6
2001,Yorkshire and The Humber,Detached,0,0,27791,105000,123343,194236,74.6
2001,Yorkshire and The Humber,Flat / Maisonette,0,0,6276,59950,72454,110899,74.6
2001,Yorkshire and The Humber,Semi-detached,0,0,38602,58995,65292,109133,74.6
2001,Yorkshire and The Humber,Terraced,0,0,39946,40500,48184,74920,74.6
2001,East Midlands,All types,0,1,106557,70000,85194,129491,74.6
2001,East of England,All types,0,1,144332,99995,124568,184977,74.6
2001,London,All types,0,1,165565,155000,204974,286729,74.6
2001,North East,All types,0,1,52863,55000,66549,101743,74.6
2001,North West,All types,0,1,145954,60000,77531,110992,74.6
2001,South East,All types,0,1,211415,126000,156514,233083,74.6
2001,South West,All types,0,1,134712,96500,119052,178512,74.6
2001,Wales,All types,0,1,59715,60000,73842,110992,74.6
2001,West Midlands,All types,0,1,108910,76000,94362,140590,74.6
2001,Yorkshire and The Humber,All types,0,1,112615,59950,73949,110899,74.6
2001,All regions,Detached,1,0,295975,141250,177926,261294,74.6
2001,All regions,Flat / Maisonette,1,0,203400,90000,120126,166488,74.6
2001,All regions,Semi-detached,1,0,350638,81500,101570,150764,74.6
2001,All regions,Terraced,1,0,393657,69000,89978,127641,74.6
2001,All regions,All types,1,1,1243670,90000,119107,166488,74.6
2002,East Midlands,Detached,0,0,39628,135000,153847,246103,75.7
2002,East Midlands,Flat / Maisonette,0,0,5568,66000,79598,120317,75.7
2002,East Midlands,Semi-detached,0,0,37374,77000,82625,140370,75.7
2002,East Midlands,Terraced,0,0,32198,59995,66044,109370,75.7
2002,East of England,Detached,0,0,43257,185000,222356,337252,75.7
2002,East of England,Flat / Maisonette,0,0,22720,85950,97133,156686,75.7
2002,East of England,Semi-detached,0,0,41122,125000,137991,227873,75.7
2002,East of England,Terraced,0,0,43076,104000,114383,189590,75.7
2002,London,Detached,0,0,7356,351500,460176,640779,75.7
2002,London,Flat / Maisonette,0,0,86864,160000,202788,291678,75.7
2002,London,Semi-detached,0,0,27330,217000,260062,395588,75.7
2002,London,Terraced,0,0,55399,180000,238253,328137,75.7
2002,North East,Detached,0,0,11549,121950,138700,222313,75.7
2002,North East,Flat / Maisonette,0,0,7579,47500,62676,86592,75.7
2002,North East,Semi-detached,0,0,17823,66000,72149,120317,75.7
2002,North East,Terraced,0,0,22645,42000,53110,76565,75.7
2002,North West,Detached,0,0,31626,140000,167708,255218,75.7
2002,North West,Flat / Maisonette,0,0,15905,79000,91560,144016,75.7
2002,North West,Semi-detached,0,0,56146,76950,85855,140279,75.7
2002,North West,Terraced,0,0,64947,44000,52783,80211,75.7
2002,South East,Detached,0,0,58103,248000,297493,452100,75.7
2002,South East,Flat / Maisonette,0,0,45033,104000,115409,189590,75.7
2002,South East,Semi-detached,0,0,59763,153500,166366,279828,75.7
2002,South East,Terraced,0,0,62923,125000,135593,227873,75.7
2002,South West,Detached,0,0,41596,185000,213091,337252,75.7
2002,South West,Flat / Maisonette,0,0,22216,88000,106913,160423,75.7
2002,South West,Semi-detached,0,0,32601,119000,128539,216935,75.7
2002,South West,Terraced,0,0,43370,97000,109340,176830,75.7
2002,Wales,Detached,0,0,20006,119950,132026,218667,75.7
2002,Wales,Flat / Maisonette,0,0,4166,69950,85052,127518,75.7
2002,Wales,Semi-detached,0,0,19133,67500,74532,123052,75.7
2002,Wales,Terraced,0,0,24093,49950,58087,91058,75.7
2002,West Midlands,Detached,0,0,30739,162500,187376,296235,75.7
